id,arquivo_origem,trecho_ou_template,tipo_risco,severidade,problema,resposta_corrigida_sugerida,disclaimer_recomendado,status
JIM-COMP-0025,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\compliance_audit_extracted\HARPIAN_QA_CONSOLIDADO_COM_DISCLAIMERS.docx,"paragraph_block_567: O DALBAR Investor Behavior Study documenta que o retorno médio realizado por investidores em fundos de ações americanos é 3–4% a.a. menor que o retorno do fundo por timing ruim. O 'S&P passivo' só funciona para quem nunca vende — e esse conjunto é menor do que os defensores do buy-and-hold reconhecem; (ii) Inadequação para capital multigeracional: um FO que precisa distribuir rendimentos anuais aos beneficiários não pode tolerar que o capital principal caia 50% por 2–4 anos, independente de recuperação futura; (iii) Concentração em equity americano: a hipótese implícita de 'S&P é suficiente' assume que o mercado americano continuará sendo o m",Promessa proibida / garantia,CRITICAL,"A linguagem pode ser lida como promessa, garantia ou projeção de resultado.","Substituir por linguagem condicional e factual: 'A estratégia pode ser analisada como parte de um processo de suitability; resultados variam e não há garantia de retorno, proteção ou superação de benchmark.'","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",REVISAO_OBRIGATORIA
JIM-COMP-0026,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\compliance_audit_extracted\HARPIAN_QA_CONSOLIDADO_COM_DISCLAIMERS.docx,"paragraph_block_680: Os limites existem em outros níveis da arquitetura: (i) Nível de portfólio do cliente: a exposição total às estratégias Harpian é limitada a 10% do portfólio global — hard constraint do HRD Engine; (ii) Not Touch List: certos setores ou ativos podem ser excluídos por critério de RFC ou liquidez insuficiente; (iii) SGA como limite temporal: quando o SGA ativa defesa, a exposição setorial cai para zero independentemente do momentum. O sistema opera com concentração máxima quando o sinal é forte e com proteção total quando o regime deteriora. Disclaimer aplicável: Os números e análises apresentados nesta resposta são estimativas aproximadas, bas",Promessa proibida / garantia,CRITICAL,"A linguagem pode ser lida como promessa, garantia ou projeção de resultado.","Substituir por linguagem condicional e factual: 'A estratégia pode ser analisada como parte de um processo de suitability; resultados variam e não há garantia de retorno, proteção ou superação de benchmark.'","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",REVISAO_OBRIGATORIA
JIM-COMP-0027,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\compliance_audit_extracted\HARPIAN_QA_CONSOLIDADO_COM_DISCLAIMERS.docx,"paragraph_block_692: O que causa desalinhamento? Origem: Harpian_JIM_v2.txt | linha 81 | Status auditoria: APROVADO | Domínios: performance/simulacao, fiscal/legal, suitability/alocacao O desalinhamento pode ter origens estruturais, temporais ou comportamentais: (i) Drift de risco: o portfólio foi construído alinhado, mas ao longo do tempo alguns ativos apreciaram mais que outros, alterando os pesos e o Risk Number efetivo do portfólio sem decisão ativa — clássico problema de 'equity drift' em períodos de alta; (ii) Mudança de perfil do cliente: o investidor mudou (aposentadoria, nascimento de filho, mudança de renda, herança) mas o portfólio não foi revisado; (i",Promessa proibida / garantia,CRITICAL,"A linguagem pode ser lida como promessa, garantia ou projeção de resultado.","Substituir por linguagem condicional e factual: 'A estratégia pode ser analisada como parte de um processo de suitability; resultados variam e não há garantia de retorno, proteção ou superação de benchmark.'","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",REVISAO_OBRIGATORIA
JIM-COMP-0028,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\compliance_audit_extracted\HARPIAN_QA_CONSOLIDADO_COM_DISCLAIMERS.docx,"paragraph_block_733: apenas 2013–2023 produzem estimativas muito diferentes; (iv) Erro de modelagem do StormGuard: a eficácia do SGA em bear markets futuros pode diferir da histórica; (v) Orientação regulatória: todo resultado de simulação deve ser acompanhado de disclaimer: 'Esta simulação usa dados históricos e modelos quantitativos. Resultados reais podem diferir materialmente das projeções apresentadas. Não constitui garantia de resultados futuros.' Disclaimer aplicável: Os números e análises apresentados nesta resposta são estimativas aproximadas, baseadas nas informações disponíveis, em dados históricos e/ou em premissas quantitativas específicas. Eles têm ",Promessa proibida / garantia,CRITICAL,"A linguagem pode ser lida como promessa, garantia ou projeção de resultado.","Substituir por linguagem condicional e factual: 'A estratégia pode ser analisada como parte de um processo de suitability; resultados variam e não há garantia de retorno, proteção ou superação de benchmark.'","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",REVISAO_OBRIGATORIA
JIM-COMP-0029,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\compliance_audit_extracted\HARPIAN_QA_CONSOLIDADO_COM_DISCLAIMERS.docx,"paragraph_block_748: As principais fontes de risco oculto a diagnosticar em tempo real: (i) Correlação latente: dois ativos nominalmente de setores diferentes (ex.: tech e consumer discretionary) com correlação histórica de 0,85 em bull markets — na aparência é diversificação; na realidade, é concentração disfarçada; (ii) Factor exposure: múltiplos ETFs com exposições similares ao fator 'momentum' — em rotação de mercado, todos caem juntos; (iii) Concentração de fator cambial: portfólio denominado em USD para investidor com passivos em BRL — exposure cambial não declarada que não aparece no Risk Number; (iv) Liquidez oculta: ativos que parecem líquidos em condiçõ",Promessa proibida / garantia,CRITICAL,"A linguagem pode ser lida como promessa, garantia ou projeção de resultado.","Substituir por linguagem condicional e factual: 'A estratégia pode ser analisada como parte de um processo de suitability; resultados variam e não há garantia de retorno, proteção ou superação de benchmark.'","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",REVISAO_OBRIGATORIA
JIM-COMP-0030,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\compliance_audit_extracted\HARPIAN_QA_CONSOLIDADO_COM_DISCLAIMERS.docx,"paragraph_block_763: NÃO PODE dizer: (i) 'Você deveria alocar X% em HPC22' — recomendação individual específica; (ii) 'A HPC22 é adequada para seu perfil' sem processo formal de suitability documentado; (iii) 'Você vai ganhar X%' — projeção de retorno como certeza; (iv) 'Este produto é seguro para você' — garantia de adequação ou segurança; (v) 'Não se preocupe com o risco' — minimização inadequada de riscos. O sistema é uma ferramenta de diagnóstico e suporte à decisão — não um advisor licenciado. Disclaimer aplicável: Os números e análises apresentados nesta resposta são estimativas aproximadas, baseadas nas informações disponíveis, em dados históricos e/ou em ",Promessa proibida / garantia,CRITICAL,"A linguagem pode ser lida como promessa, garantia ou projeção de resultado.","Substituir por linguagem condicional e factual: 'A estratégia pode ser analisada como parte de um processo de suitability; resultados variam e não há garantia de retorno, proteção ou superação de benchmark.'","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",REVISAO_OBRIGATORIA
JIM-COMP-0031,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\compliance_audit_extracted\HARPIAN_QA_CONSOLIDADO_COM_DISCLAIMERS.docx,"paragraph_block_776: Como evitar overpromising? Origem: Harpian_JIM_v2.txt | linha 177 | Status auditoria: BLOQUEAR_ATE_CORRIGIR | Domínios: performance/simulacao, performance/simulacao, fiscal/legal, produto/estrutura, benchmark Overpromising em contexto de produtos financeiros é um risco fiduciário, regulatório e reputacional. Práticas obrigatórias para evitar: (i) Sempre qualificar dados históricos: 'Resultados passados não garantem resultados futuros' — não como frase de rodapé, mas como parte integrante da narrativa; (ii) Apresentar cenários adversos com a mesma proeminência dos cenários favoráveis: não mostrar apenas o melhor período histórico; (iii) Nunca ",Promessa proibida / garantia,CRITICAL,"A linguagem pode ser lida como promessa, garantia ou projeção de resultado.","Substituir por linguagem condicional e factual: 'A estratégia pode ser analisada como parte de um processo de suitability; resultados variam e não há garantia de retorno, proteção ou superação de benchmark.'","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",REVISAO_OBRIGATORIA
JIM-COMP-0032,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\compliance_audit_extracted\HARPIAN_QA_CONSOLIDADO_COM_DISCLAIMERS.docx,"paragraph_block_784: Investimentos envolvem riscos, incluindo possível perda do capital investido.'; (ii) Faça projeções ou estimativas de retorno: 'Projeções são baseadas em dados históricos e modelos quantitativos. Resultados reais podem diferir materialmente.'; (iii) Descreva mecanismos de proteção: 'O [mecanismo] busca reduzir a exposição a períodos de stress de mercado, mas não garante proteção total contra perdas.'; (iv) Compare com benchmarks ou concorrentes: 'Comparações com índices são feitas apenas para referência contextual. Índices são não-gerenciados e não incluem taxas ou custos.'; (v) Discuta temas fiscais: 'Esta informação tem caráter geral e não ",Promessa proibida / garantia,CRITICAL,"A linguagem pode ser lida como promessa, garantia ou projeção de resultado.","Substituir por linguagem condicional e factual: 'A estratégia pode ser analisada como parte de um processo de suitability; resultados variam e não há garantia de retorno, proteção ou superação de benchmark.'","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",REVISAO_OBRIGATORIA
JIM-COMP-0033,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\compliance_audit_extracted\HARPIAN_QA_CONSOLIDADO_COM_DISCLAIMERS.docx,"paragraph_block_794: filecite turn0file0  A âncora regulatória do projeto deve partir de FINRA[1] Rule 2210, da SEC[2] Marketing Rule, de Reg BI/Form CRS e, na camada estadual, da Florida Office of Financial Regulation[3]; a Florida Department of Financial Services[4] entra como fonte complementar de fraude e cibereducação, não como fonte primária de regras de advisory. Em termos práticos, todo output do DMA deve ser fair and balanced, sem omissão material, sem exagero, sem promessa, sem projeção de performance e sem linguagem que possa “subir” para recomendação personalizada. [5] A consequência operacional é simples: o DMA pode diagnosticar desalinhamento, ex",Promessa proibida / garantia,CRITICAL,"A linguagem pode ser lida como promessa, garantia ou projeção de resultado.","Substituir por linguagem condicional e factual: 'A estratégia pode ser analisada como parte de um processo de suitability; resultados variam e não há garantia de retorno, proteção ou superação de benchmark.'","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",REVISAO_OBRIGATORIA
JIM-COMP-0034,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\compliance_audit_extracted\HARPIAN_QA_CONSOLIDADO_COM_DISCLAIMERS.docx,"paragraph_block_800: filecite turn0file0  Dados e ações estritamente proibidos Categoria Proibição Fora do domínio futebol, filmes, gastronomia, viagem, política opinativa, medicina, direito, impostos específicos, vida pessoal Dados não injetados qualquer informação não presente no contexto vivo/Core Recomendação “eu recomendo”, “o melhor para você”, “deve comprar”, “ideal”, “safe/safest”, “garantido” Projeção “vai render”, “vai subir”, “vai bater benchmark”, “essa estratégia deve ganhar” Omissão material mostrar benefício sem risco/limitação correspondente Marketing irregular ranking prêmio/third-party rating sem disclosure; performance gross sem net; extrato",Promessa proibida / garantia,CRITICAL,"A linguagem pode ser lida como promessa, garantia ou projeção de resultado.","Substituir por linguagem condicional e factual: 'A estratégia pode ser analisada como parte de um processo de suitability; resultados variam e não há garantia de retorno, proteção ou superação de benchmark.'","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",REVISAO_OBRIGATORIA
