global_id,source_file,local_id,question,answer_excerpt,theme_cluster,primary_books,secondary_books,how_to_enrich,compliance_guardrail
JIM-LIT-0029,Harpian_150_Questionnaire.docx,29,29. Por que Sortino pode ser melhor que Sharpe?,"O Sortino Ratio pode ser superior ao Sharpe Ratio em três contextos principais: (i) Estratégias assimétricais: estratégias que reduzem ativamente a volatilidade negativa (como o StormGuard-Armor) têm retornos que não seguem distribuição normal — o Sharpe penaliza indevidamente a volatilidade positiva que essas estratégias preservam; (ii) Alinhamento com preferências reais: investidores se preocupam com perdas, não com ganhos voláteis — o Sortino capta essa assimetria de preferência de forma mais",performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0030,Harpian_150_Questionnaire.docx,30,30. O que é CAGR?,"CAGR (Compound Annual Growth Rate — Taxa de Crescimento Anual Composta) é a taxa de crescimento anualizada que produziria, se aplicada de forma constante, o mesmo resultado final observado ao longo de um período: CAGR = (Valor_Final / Valor_Inicial)^(1/n) − 1, onde n é o número de anos. Por exemplo, um portfólio que cresceu de 100 para 200 em 5 anos tem CAGR = (200/100)^(1/5) − 1 = 14,87% a.a. O CAGR é uma métrica de retorno suavizada que elimina a volatilidade do caminho e representa o retorno ",performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0031,Harpian_150_Questionnaire.docx,31,31. O que é retorno acumulado?,"Retorno acumulado é o crescimento percentual total do valor de um investimento ao longo de um período específico, sem anualização: R_acumulado = (Valor_Final − Valor_Inicial) / Valor_Inicial × 100%. É a medida mais direta de performance observada em um período definido. Pode ser convertido em CAGR para comparações entre períodos de durações diferentes. Por exemplo, retorno acumulado de 150% em 10 anos corresponde a CAGR de (2,5)^(1/10) − 1 = 9,6% a.a. Para períodos curtos ou comparações cross-es",performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0032,Harpian_150_Questionnaire.docx,32,32. O que é retorno rolling?,"Retorno rolling (ou retorno deslizante) é o cálculo de retornos para janelas temporais fixas que se movem ao longo do histórico de dados, calculando o retorno de cada janela consecutiva. Por exemplo, retornos rolling de 12 meses calculam o retorno dos últimos 12 meses para cada data do histórico — gerando uma série temporal de retornos anualizados. É uma ferramenta analítica poderosa porque: (i) elimina o viés de seleção de data de início e fim; (ii) mostra a consistência e estabilidade da perfo",performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0033,Harpian_150_Questionnaire.docx,33,33. O que é correlação?,"Correlação é uma medida estatística da relação linear entre os retornos de dois ativos, expressa pelo coeficiente de correlação de Pearson ρ ∈ [−1, 1]. ρ = +1 indica movimentos perfeitamente sincronizados na mesma direção; ρ = −1 indica movimentos perfeitamente inversamente sincronizados; ρ = 0 indica ausência de relação linear. Em teoria de portfólio (Markowitz, 1952), ativos com correlação menor que 1 geram benefício de diversificação — a combinação reduz o risco total abaixo da média ponderad",adversarial_failure_limits,B11: Antifragile | B07: The Misbehavior of Markets | B04: Thinking in Bets,B10: The Most Important Thing | B14: The Art of War,"Nassim Nicholas Taleb, em Antifragile, reforça sistemas frágeis quebram sob stress; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.","Enfatizar limites, cenários de falha e ausência de garantia; escalar para humano quando envolver ação financeira."
JIM-LIT-0034,Harpian_150_Questionnaire.docx,34,34. O que acontece com correlações em crises?,"Em períodos de crise sistêmica, correlações entre classes de ativos convergem dramaticamente para +1 — fenômeno conhecido como 'correlation breakdown' ou 'flight to correlation'. Evidência empírica da crise de 2008 demonstra que ações, crédito high yield, REITs, commodities e moedas de países emergentes, que em condições normais apresentavam correlações distintas, passaram a cair simultaneamente. Apenas ativos de refúgio (US Treasuries, ouro, dólar americano) mantiveram correlação negativa com r",adversarial_failure_limits,B11: Antifragile | B07: The Misbehavior of Markets | B04: Thinking in Bets,B10: The Most Important Thing | B14: The Art of War,"Nassim Nicholas Taleb, em Antifragile, reforça sistemas frágeis quebram sob stress; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.","Enfatizar limites, cenários de falha e ausência de garantia; escalar para humano quando envolver ação financeira."
JIM-LIT-0035,Harpian_150_Questionnaire.docx,35,35. O que é beta?,"Beta (β) é uma medida de sensibilidade do retorno de um ativo ou portfólio em relação aos movimentos do mercado de referência (benchmark). Formalmente: β = Cov(R_i, R_m) / Var(R_m), onde R_i é o retorno do ativo e R_m é o retorno do mercado. β = 1 indica que o ativo se move em linha com o mercado; β > 1 indica amplificação dos movimentos do mercado (ativo mais volátil que o mercado); β < 1 indica amortecimento; β < 0 indica movimentos inversamente correlacionados. No Capital Asset Pricing Model ",performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0036,Harpian_150_Questionnaire.docx,36,36. O que é alpha?,Alpha (α) é o retorno de um portfólio em excesso ao retorno explicado pela exposição ao mercado (beta). No framework CAPM: α = R_p − [R_f + β(R_m − R_f)]. Alpha positivo indica que o gestor gerou retorno superior ao que seria esperado dado o seu nível de exposição ao risco sistemático — evidência de habilidade ou informação superior. Alpha é o objetivo central da gestão ativa: provar que o diferencial de retorno não é apenas compensação por maior risco. Em modelos multifatoriais (Fama-French 3 f,performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile | B04: Thinking in Bets,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0037,Harpian_150_Questionnaire.docx,37,37. O que é RAF — Risk Acceleration Factor?,"O Risk Acceleration Factor (RAF) é uma métrica proprietária do ecossistema Harpian que mede a velocidade com que um ativo amplifica o risco de portfólio em relação ao benchmark durante períodos de estresse. Conceitualmente, o RAF captura não apenas a magnitude da correlação com movimentos negativos do mercado (beta de baixa), mas a aceleração dessa correlação — quão rapidamente um ativo passa de comportamento diversificador para comportamento pró-risco durante transições de regime. Ativos com RA",behavioral_decision,B04: Thinking in Bets | B10: The Most Important Thing | B11: Antifragile,B05: The Mathematical Theory of Communication | B07: The Misbehavior of Markets,"Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Nassim Nicholas Taleb, em Antifragile, reforça sistemas frágeis quebram sob stress.","Evitar aconselhamento pessoal; reforçar processo decisório, probabilidades e adequação ao perfil."
JIM-LIT-0038,Harpian_150_Questionnaire.docx,38,38. Como explicar RAF em linguagem simples?,"O RAF pode ser explicado como a 'velocidade de contágio' de um ativo quando o mercado entra em pânico. Imagine dois ativos que normalmente se comportam de forma independente. Em condições normais, ambos parecem 'defensivos'. Mas quando a crise se instala, o ativo com RAF alto rapidamente 'pega o vírus' do mercado — começa a cair junto com tudo. Já o ativo com RAF baixo mantém seu comportamento independente mesmo sob pressão sistêmica. O RAF mede, portanto, quão confiável é a proteção oferecida p",behavioral_decision,B04: Thinking in Bets | B10: The Most Important Thing | B11: Antifragile,B05: The Mathematical Theory of Communication,"Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Nassim Nicholas Taleb, em Antifragile, reforça sistemas frágeis quebram sob stress.","Evitar aconselhamento pessoal; reforçar processo decisório, probabilidades e adequação ao perfil."
JIM-LIT-0039,Harpian_150_Questionnaire.docx,39,39. Como ativos defensivos têm RAF baixo?,"Ativos verdadeiramente defensivos mantêm baixa correlação com o mercado de ações mesmo durante períodos de estresse sistêmico. Essa característica se reflete em RAF baixo porque: (i) possuem drivers de retorno independentes do ciclo econômico (ex.: US Treasuries de curto prazo, cujo retorno é determinado por política monetária, não por lucros corporativos); (ii) são ativos de refúgio estrutural com demanda aumentada em crises (dólar americano, ouro físico em certos contextos); (iii) possuem perf",performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile | B04: Thinking in Bets,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
